ID,biography,birthDate,contactDetails,culturalHeritage,deathDate,ethnicity,familyName,gender,individualName,occupation,sourceRecordLink,title,warning,workCount
KAFPD_P74793,"Composer, ""Mortal Fools"" (2007). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Steve Summers,Composer,https://zenodo.org/records/11093655,,,
KAFPD_P74795,"Producer, ""On My Own"" (1993). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Production Book; The Screen Guide.",,,,,,,,Elisa Resegotti,Producer,https://zenodo.org/records/11093655,,,
KAFPD_P74802,"Executive Producer, ""The Tree"" (2010). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Laetitia Gonzalez,Executive Producer,https://zenodo.org/records/11093655,,,
KAFPD_P74805,"Composer, ""Feed"" (2005). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Gregg Leonard,Composer,https://zenodo.org/records/11093655,,,
KAFPD_P74807,"Producer/Writer, ""Frenchman's Farm"" (1987). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Matt White,Producer; Writer,https://zenodo.org/records/11093655,,,
KAFPD_P74810,"Cinematographer, ""A Night Of Horror: Volume 1"" (2015); Cinematographer, ""In Corpore"" (2018). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Production Book; The Screen Guide.",,,,,,,,William Sheridan,Cinematographer,https://zenodo.org/records/11093655,,,
KAFPD_P74811,"Costume Designer, ""Greed"" (2019). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Tashani Symons,Costume Designer,https://zenodo.org/records/11093655,,,
KAFPD_P74822,"Cinematographer/Editor/Producer, ""There's Something In The Pilliga"" (2014). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Paul Denham,Cinematographer; Editor; Producer,https://zenodo.org/records/11093655,,,
KAFPD_P74843,"Producer, ""Risen"" (2016). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Patrick Aiello,Producer,https://zenodo.org/records/11093655,,,
KAFPD_P74848,"Director/Producer/Writer, ""6 Festivals"" (2022). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Macario De Souza,Director; Producer; Writer,https://zenodo.org/records/11093655,,,
KAFPD_P74854,"Director/Writer, ""Blue World Order"" (2017). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb); The Screen Guide.",,,,,,,,Dallas Bland,Director; Writer,https://zenodo.org/records/11093655,,,
KAFPD_P74866,"Production Designer/Writer, ""Mad Bomber In Love"" (1992); Producer, ""Moulin Rouge!"" (2001); Producer, ""The View From Greenhaven"" (2008). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Martin Brown,Producer; Production Designer; Writer,https://zenodo.org/records/11093655,,,
KAFPD_P74867,"Producer, ""Being Venice"" (2012); Executive Producer, ""The Rocket"" (2013); Executive Producer, ""The Fear Of Darkness"" (2014); Executive Producer, ""Arrows Of The Thunder Dragon"" (2015); Executive Producer, ""The Butterfly Tree"" (2017); Producer, ""Three Summers"" (2017); Executive Producer, ""No Witnesses"" (2018); Producer, ""Slam"" (2019); Producer, ""6 Festivals"" (2022). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Michael Wrenn,Executive Producer; Producer,https://zenodo.org/records/11093655,,,
KAFPD_P74878,"Cinematographer/Executive Producer, ""Adventures Of A Happy Homeless Man"" (2016). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Production Book.",,,,,,,,Ferry Lie,Cinematographer; Executive Producer,https://zenodo.org/records/11093655,,,
KAFPD_P74879,"Executive Producer, ""Needle"" (2011). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Sean Baguley,Executive Producer,https://zenodo.org/records/11093655,,,
KAFPD_P74884,"Composer, ""In Too Deep"" (1989). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Jex Sarrelaht,Composer,https://zenodo.org/records/11093655,,,
KAFPD_P74921,"Cinematographer, ""Voodoo Lagoon"" (2006). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Production Book.",,,,,,,,Ian 'Thistle' Thorburn,Cinematographer,https://zenodo.org/records/11093655,,,
KAFPD_P74922,"Sound Designer, ""San Andreas"" (2015). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Ann Scibelli,Sound Designer,https://zenodo.org/records/11093655,,,
KAFPD_P74939,"Sound Designer, ""The Forest"" (2003); Sound Designer, ""Clubland"" (2007); Sound Designer, ""Corroboree"" (2007); Sound Designer, ""The Bank Job"" (2008); Sound Designer, ""Black Water"" (2008); Sound Designer, ""In Her Skin"" (2008); Sound Designer, ""Beautiful Kate"" (2009); Sound Designer, ""Mao's Last Dancer"" (2009); Sound Designer, ""Road Train"" (2010); Sound Designer, ""The Cup"" (2011); Sound Designer, ""The Reef"" (2011); Sound Designer, ""Last Dance"" (2012); Sound Designer, ""Manny Lewis"" (2015); Sound Designer, ""Pawno"" (2015); Sound Designer, ""Otherlife"" (2016); Sound Designer, ""Swinging Safari"" (2018); Sound Designer, ""Below"" (2019); Sound Designer, ""The Whistleblower"" (2019); Sound Designer, ""True History Of The Kelly Gang"" (2020); Sound Designer, ""Gold"" (2022). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Andrew Neil / Andrew Neal / Andy Neil,Sound Designer,https://zenodo.org/records/11093655,,,
KAFPD_P74942,"Cinematographer, ""Crushed"" (2008). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Kinomatics Camera Department (KCD) Dataset; The Production Book.",,,,,,,,David Hawkins,Cinematographer,https://zenodo.org/records/11093655,,,
KAFPD_P74948,"Executive Producer, ""The Course"" (2007). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Simon Renwick,Executive Producer,https://zenodo.org/records/11093655,,,
KAFPD_P74964,"Cinematographer/Editor, ""Home Of Strangers"" (2009). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Production Book; The Screen Guide.",,,,,,,,Geoff Saville,Cinematographer; Editor,https://zenodo.org/records/11093655,,,
KAFPD_P74967,"Composer, ""Cracking On"" (2007); Composer, ""Death In An Afternoon"" (2010). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Production Book; The Screen Guide.",,,,,,,,Rob Hurry,Composer,https://zenodo.org/records/11093655,,,
KAFPD_P74993,"Composer/Sound Designer, ""My False Vacuum"" (2021). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb); The Production Book.",,,,,,,,Al Harding,Composer; Sound Designer,https://zenodo.org/records/11093655,,,
KAFPD_P74994,"Producer, ""Hostage To Fate"" (2004). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Michael Agar,Producer,https://zenodo.org/records/11093655,,,
KAFPD_P74995,"Producer, ""Sunday Too Far Away"" (1975); Executive Producer, ""Manganinnie"" (1980); Producer, ""Dusty"" (1982); Director, ""Annie's Coming Out"" (1984). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Production Book.",,,,,,,,Gil Brealey,Director; Executive Producer; Producer,https://zenodo.org/records/11093655,,,
KAFPD_P74996,"Composer, ""Centre Place"" (2009); Composer, ""Ektopos"" (2011). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Kinomatics Camera Department (KCD) Dataset; The Production Book; The Screen Guide.",,,,,,,,Robert Upward,Composer,https://zenodo.org/records/11093655,,,
KAFPD_P75009,"Director/Producer/Writer, ""Sleeper"" (2009); Director/Producer, ""The Suicide Theory"" (2015). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Dru Brown,Director; Producer; Writer,https://zenodo.org/records/11093655,,,
KAFPD_P75018,"Director/Writer, ""The Long Lunch"" (2001). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb); The Screen Guide.",,,,,,,,Antony Redman,Director; Writer,https://zenodo.org/records/11093655,,,
KAFPD_P75035,"Editor, ""The Director's Cut"" (2009). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Noah Joseph James,Editor,https://zenodo.org/records/11093655,,,
KAFPD_P75036,"Sound Designer, ""Mad Max: Fury Road"" (2015). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Christopher S. Aud,Sound Designer,https://zenodo.org/records/11093655,,,
KAFPD_P75044,"Writer, ""The Cup"" (2011). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb); The Production Book; The Screen Guide.",,,,,,,,Eric O'Keefe,Writer,https://zenodo.org/records/11093655,,,
KAFPD_P75046,"Executive Producer, ""Fantasm Comes Again"" (1977); Executive Producer, ""The Naked Country"" (1985); Executive Producer, ""Kangaroo"" (1987). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Mark Josem,Executive Producer,https://zenodo.org/records/11093655,,,
KAFPD_P75063,"Executive Producer, ""Good Luck With That"" (2007). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Lee Horn,Executive Producer,https://zenodo.org/records/11093655,,,
KAFPD_P75065,"Executive Producer, ""Stone Bros"" (2009); Executive Producer, ""H Is For Happiness"" (2020). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Richard East,Executive Producer,https://zenodo.org/records/11093655,,,
KAFPD_P75067,"Producer/Writer, ""Lightbulb"" (2007). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Mike Cram,Producer; Writer,https://zenodo.org/records/11093655,,,
KAFPD_P75075,"Director/Editor/Producer/Writer, ""Everybody Gets Stabbed"" (2021). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb); The Screen Guide.",,,,,,,,Levon Polinelli,Director; Editor; Producer; Writer,https://zenodo.org/records/11093655,,,
KAFPD_P75086,"Producer, ""Paco"" (2022). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb); The Production Book.",,,,,,,,Tim Hodgson,Producer,https://zenodo.org/records/11093655,,,
KAFPD_P75089,"Producer, ""Hunting"" (1991); Producer, ""Flynn"" (1992). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,NA / Jacques Khouri,Producer,https://zenodo.org/records/11093655,,,
KAFPD_P75112,"Producer, ""Ned"" (2003). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb); The Screen Guide.",,,,,,,,Darryl Robinson,Producer,https://zenodo.org/records/11093655,,,
KAFPD_P75126,"Producer, ""Wokabout Bilong Tonten"" (1976); Producer, ""Annie's Coming Out"" (1984). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Don Murray,Producer,https://zenodo.org/records/11093655,,,
KAFPD_P75127,"Sound Designer, ""The Edge Of The World"" (2005). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb); The Screen Guide.",,,,,,,,Des O'Neill,Sound Designer,https://zenodo.org/records/11093655,,,
KAFPD_P75128,"Composer, ""Blaze"" (2022). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Production Book.",,,,,,,,Angel Olsen,Composer,https://zenodo.org/records/11093655,,,
KAFPD_P75131,"Editor, ""Sally Marshall Is Not An Alien"" (1999). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Production Book; The Screen Guide.",,,,,,,,Jean-Marie B. Drot,Editor,https://zenodo.org/records/11093655,,,
KAFPD_P75137,"Costume Designer, ""Butterfly Crush"" (2010). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb); Kinomatics Camera Department (KCD) Dataset; The Screen Guide.",,,,,,,,Manuka Clay,Costume Designer,https://zenodo.org/records/11093655,,,
KAFPD_P75143,"Cinematographer, ""Yakka Oy"" (2004). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Kinomatics Camera Department (KCD) Dataset; The Screen Guide.",,,,,,,,Rohan Dadswell,Cinematographer,https://zenodo.org/records/11093655,,,
KAFPD_P75145,"Writer, ""The Pursuit Of Happiness"" (1988). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Laura Black,Writer,https://zenodo.org/records/11093655,,,
KAFPD_P75151,"Cinematographer, ""Undertow"" (2011); Cinematographer, ""Occupation"" (2018); Cinematographer, ""Love In Bloom"" (2021); Cinematographer, ""Mistletoe Ranch"" (2022). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Tony O'Loughlan,Cinematographer,https://zenodo.org/records/11093655,,,
KAFPD_P75152,"Editor, ""This Won't Hurt A Bit"" (1993). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Peter Butt,Editor,https://zenodo.org/records/11093655,,,
KAFPD_P75170,"Executive Producer, ""Dealing With Destiny"" (2010). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Theo Aroney,Executive Producer,https://zenodo.org/records/11093655,,,
KAFPD_P75184,"Director/Editor/Executive Producer, ""Plague"" (2015); Editor, ""Living Space"" (2017). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb); The Production Book.",,,,,,,,Nick Kozakis,Director; Editor; Executive Producer,https://zenodo.org/records/11093655,,,
KAFPD_P75185,"Producer, ""Rough Stuff"" (2017). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Nicole Johnschwager,Producer,https://zenodo.org/records/11093655,,,
KAFPD_P75188,"Writer, ""Undercover"" (1984). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Miranda Downes,Writer,https://zenodo.org/records/11093655,,,
KAFPD_P75193,"Composer, ""The Coolangatta Gold"" (1984); Composer, ""Napoleon"" (1996); Composer, ""The Real Macaw"" (1998). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb); The Screen Guide.",,,,,,,,Bill Conti,Composer,https://zenodo.org/records/11093655,,,
KAFPD_P75215,"Executive Producer, ""Break Of Day"" (1976); Producer, ""The Dark Room"" (1982). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Tom Haydon,Executive Producer; Producer,https://zenodo.org/records/11093655,,,
KAFPD_P75222,"Executive Producer/Producer, ""Being In Heaven"" (2010). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,John Coroneos,Executive Producer; Producer,https://zenodo.org/records/11093655,,,
KAFPD_P75253,"Editor, ""Race For The Yankee Zephyr"" (1981). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,John Laing,Editor,https://zenodo.org/records/11093655,,,
KAFPD_P75255,"Director/Writer, ""Just Out Of Reach"" (1979). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb); The Screen Guide.",,,,,,,,Linda Blagg,Director; Writer,https://zenodo.org/records/11093655,,,
KAFPD_P75261,"Production Designer, ""Saving Grace"" (2022). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb); The Screen Guide.",,,,,,,,David Sawyer,Production Designer,https://zenodo.org/records/11093655,,,
KAFPD_P75262,"Composer, ""Strikebound"" (1984). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Declan Affley,Composer,https://zenodo.org/records/11093655,,,
KAFPD_P75265,"Costume Designer, ""Hard Knocks"" (1980). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Julie Cutler,Costume Designer,https://zenodo.org/records/11093655,,,
KAFPD_P75280,"Director/Editor/Writer, ""The Independent"" (2007); Director/Editor/Producer/Writer, ""Crime & Punishment"" (2016). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Andrew O'Keefe,Director; Editor; Producer; Writer,https://zenodo.org/records/11093655,,,
KAFPD_P75286,"Director/Producer, ""Raven's Cabin"" (2010). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Production Book.",,,,,,,,Loren Johnson,Director; Producer,https://zenodo.org/records/11093655,,,
KAFPD_P75289,"Director/Writer, ""100 Bloody Acres"" (2013); Director/Writer, ""Scare Campaign"" (2015). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Cameron Cairnes,Director; Writer,https://zenodo.org/records/11093655,,,
KAFPD_P75303,"Director/Producer, ""The Heckler"" (2014). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb); The Screen Guide.",,,,,,,,Ben Plazzer,Director; Producer,https://zenodo.org/records/11093655,,,
KAFPD_P75332,"Executive Producer, ""Race The Sun"" (1996). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,David Nichols,Executive Producer,https://zenodo.org/records/11093655,,,
KAFPD_P75342,"Producer, ""Groomless Bride"" (2014). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb); The Screen Guide.",,,,,,,,Cameron Miller,Producer,https://zenodo.org/records/11093655,,,
KAFPD_P75343,"Director, ""Sunset At Noon"" (2004). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Federico Felixberto,Director,https://zenodo.org/records/11093655,,,
KAFPD_P75344,"Executive Producer, ""I Am Mother"" (2018). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Paris Kasidokostas-Latsis,Executive Producer,https://zenodo.org/records/11093655,,,
KAFPD_P75352,"Producer/Writer, ""The Course"" (2007); Cinematographer/Producer, ""I Am Bish"" (2009). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Khrob Edmonds,Cinematographer; Producer; Writer,https://zenodo.org/records/11093655,,,
KAFPD_P75355,"Composer, ""Dark Whispers: Volume 1"" (2019). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Miles Brown,Composer,https://zenodo.org/records/11093655,,,
KAFPD_P75368,"Director, ""Little Deaths"" (2006). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Genevieve Bailey,Director,https://zenodo.org/records/11093655,,,
KAFPD_P75374,"Costume Designer, ""So Close To Home"" (2003); Costume Designer, ""Footy Legends"" (2006); Costume Designer, ""The Home Song Stories"" (2007); Costume Designer, ""September"" (2007); Costume Designer, ""The Tender Hook"" (2008); Costume Designer, ""Balibo"" (2009); Costume Designer, ""Animal Kingdom"" (2010); Costume Designer, ""Oranges And Sunshine"" (2011); Costume Designer, ""The Mule"" (2013); Costume Designer, ""I, Frankenstein"" (2014); Costume Designer, ""The Rover"" (2014); Costume Designer, ""Cut Snake"" (2015); Costume Designer, ""Lion"" (2016); Costume Designer, ""Ride Like A Girl"" (2019); Costume Designer, ""The Dry"" (2021); Costume Designer, ""Mortal Kombat"" (2021). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Cappi Ireland,Costume Designer,https://zenodo.org/records/11093655,,,
KAFPD_P75384,"Executive Producer, ""Immortality"" (2015). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,June Tretheway,Executive Producer,https://zenodo.org/records/11093655,,,
KAFPD_P75396,"Executive Producer, ""Everything In Between"" (2022). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Dylan Russell,Executive Producer,https://zenodo.org/records/11093655,,,
KAFPD_P75398,"Costume Designer, ""The Greenhouse"" (2018); Costume Designer, ""Moja Vesna"" (2022). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Ellen Stanistreet,Costume Designer,https://zenodo.org/records/11093655,,,
KAFPD_P75399,"Composer, ""Blind Company"" (2009). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Michael Emenau,Composer,https://zenodo.org/records/11093655,,,
KAFPD_P75430,"Editor, ""Exchange Lifeguards"" (1993). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Allan Trott,Editor,https://zenodo.org/records/11093655,,,
KAFPD_P75439,"Composer, ""The Drover's Wife"" (2022). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Salliana Seven Campbell,Composer,https://zenodo.org/records/11093655,,,
KAFPD_P75440,"Cinematographer, ""Fink!"" (2005); Cinematographer, ""The Plex"" (2007); Cinematographer, ""Life Of The Party"" (2017). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Casimir Dickson / Caz Dickson,Cinematographer,https://zenodo.org/records/11093655,,,
KAFPD_P75444,"Executive Producer, ""A Boy Called Sailboat"" (2018). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Mike Hepp,Executive Producer,https://zenodo.org/records/11093655,,,
KAFPD_P75468,"Director/Writer, ""The Turning"" (2013). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Marieka Walsh,Director; Writer,https://zenodo.org/records/11093655,,,
KAFPD_P75469,"Producer, ""The Longest Shot"" (2017). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Production Book; The Screen Guide.",,,,,,,,Naomi Cleaver,Producer,https://zenodo.org/records/11093655,,,
KAFPD_P75476,"Producer, ""The Inner Sanctuary"" (1996); Producer, ""Trojan Warrior"" (2002). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Murray Sestak,Producer,https://zenodo.org/records/11093655,,,
KAFPD_P75496,"Executive Producer, ""Ellie & Abbie (& Ellie's Dead Aunt)"" (2020). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Lucy Fenton,Executive Producer,https://zenodo.org/records/11093655,,,
KAFPD_P75501,"Cinematographer/Director/Editor/Producer/Writer, ""Open Water 3: Cage Dive"" (2015). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb); The Screen Guide.",,,,,,,,Gerald Rascionato,Cinematographer; Director; Editor; Producer; Writer,https://zenodo.org/records/11093655,,,
KAFPD_P75504,"Writer, ""Ebbtide"" (1994). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb); The Screen Guide.",,,,,,,,Peter Goldsworthy,Writer,https://zenodo.org/records/11093655,,,
KAFPD_P75512,"Producer, ""The Longest Shot"" (2017). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Homber Yin,Producer,https://zenodo.org/records/11093655,,,
KAFPD_P75515,"Cinematographer, ""Landfall"" (2017). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Nick De Gabriele,Cinematographer,https://zenodo.org/records/11093655,,,
KAFPD_P75534,"Cinematographer, ""The Colour Of Darkness"" (2017). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Alex Power,Cinematographer,https://zenodo.org/records/11093655,,,
KAFPD_P75542,"Executive Producer, ""Surviving Georgia"" (2011). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Aleksandar Vasiljevic,Executive Producer,https://zenodo.org/records/11093655,,,
KAFPD_P75546,"Producer, ""Angel Of Mine"" (2019). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Brian Etting,Producer,https://zenodo.org/records/11093655,,,
KAFPD_P75562,"Composer, ""The Crocodile Hunter: Collision Course"" (2002). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Mark McDuff,Composer,https://zenodo.org/records/11093655,,,
KAFPD_P75568,"Executive Producer, ""Apocalyptic"" (2013). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb); The Production Book; The Screen Guide.",,,,,,,,Julieann Lee,Executive Producer,https://zenodo.org/records/11093655,,,
KAFPD_P75583,"Editor, ""The Alive Tribe"" (1998); Editor, ""The Real Thing"" (2001). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Robert Murphy,Editor,https://zenodo.org/records/11093655,,,
KAFPD_P75589,"Writer, ""Feed"" (2005); Director/Producer/Writer, ""Puppy"" (2005). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Kinomatics Camera Department (KCD) Dataset; The Screen Guide.",,,,,,,,Kieran Galvin,Director; Producer; Writer,https://zenodo.org/records/11093655,,,
KAFPD_P75590,"Editor/Producer, ""Sweet Fa"" (2006); Director/Producer/Writer, ""Tailgate"" (2013); Producer, ""Space/Time"" (2021). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Production Book.",,,,,,,,Jai Hogg,Director; Editor; Producer; Writer,https://zenodo.org/records/11093655,,,
KAFPD_P75595,"Sound Designer, ""The Land"" (2020). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Damian Waddell,Sound Designer,https://zenodo.org/records/11093655,,,
KAFPD_P75597,"Producer, ""Pacific Rim: Uprising"" (2018). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Production Book.",,,,,,,,Femi Oguns,Producer,https://zenodo.org/records/11093655,,,
